miRNA	MIMATid	Gene	EntrezID	RefseqID	miRWalk	miRanda	miRDB	RNA22	Targetscan	SUM
hsa-miR-769-3p	MIMAT0003887	PSG8	440533	NM_001130167	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CAPN14	440854	XM_005264331	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	MTHFD2L	441024	NM_001144978	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	MTHFD2L	441024	XM_005265690	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	MTHFD2L	441024	XM_005265692	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ZNF716	441234	NM_001159279	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SULT1A4	445329	NM_001017390	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GIMAP6	474344	NM_001244071	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GIMAP6	474344	NM_024711	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	COA5	493753	NM_001008215	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	CCDC73	493860	NM_001008391	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RBMXL1	494115	NM_019610	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	CHAC2	494143	NM_001008708	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	CHAC2	494143	XM_005264336	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	RNF165	494470	XM_005258281	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SPRN	503542	NM_001012508	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ZNF704	619279	NM_001033723	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ZNF674	641339	NM_001039891	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	FAM196A	642938	XM_005252694	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	SMIM15	643155	NM_001048249	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RNF224	643596	NM_001190228	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ZFP62	643836	NM_152283	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	ZFP62	643836	NM_001172638	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	RNF222	643904	NM_001146684	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	WIPF3	644150	XM_005249822	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SYNDIG1L	646658	NM_001105579	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ANXA8	653145	NM_001271703	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	ANXA8	653145	NM_001040084	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	KRTAP4-11	653240	NM_033059	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SPAG11A	653423	XM_005272392	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SPAG11A	653423	XM_005272394	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	SPAG11A	653423	XM_005272391	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	SPAG11A	653423	XM_005272393	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	GPR89A	653519	NM_001097613	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	LGALS9C	654346	XM_005256770	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	LGALS9C	654346	XM_005256769	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	MUC5B	727897	NM_002458	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	ANXA8L1	728113	XM_005277654	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	ANXA8L1	728113	NM_001278923	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	ANXA8L1	728113	NM_001278924	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	ANXA8L1	728113	XM_005277655	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	DEFA1B	728358	NM_001042500	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	DNLZ	728489	XM_005266102	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	C12orf73	728568	NM_001135570	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CNTNAP3B	728577	NM_001201380	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SLC35E2B	728661	XM_005244792	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SFTPA2	729238	XM_005270133	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SFTPA2	729238	XM_005270134	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SFTPA2	729238	XM_005270129	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SFTPA2	729238	XM_005270132	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SFTPA2	729238	XM_005270131	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SFTPA2	729238	NM_001098668	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SFTPA2	729238	XM_005270128	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SFTPA2	729238	XM_005270127	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SFTPA2	729238	XM_005270124	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SFTPA2	729238	XM_005270126	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SFTPA2	729238	XM_005270125	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	TBC1D3	729873	XM_005257634	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TBC1D3	729873	NM_001123391	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	FAM166B	730112	NM_001164310	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	FAM166B	730112	NM_001099951	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	CEMP1	752014	NM_001048212	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TVP23A	780776	NM_001079512	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	DDTL	100037417	NM_001084393	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	FAM47E	100129583	NM_001242936	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TMEM239	100288797	NM_001167670	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GPR75-ASB3	100302652	NM_001164165	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MTRNR2L1	100462977	NM_001190452	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	MTRNR2L3	100462983	NM_001190472	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	MTRNR2L4	100463285	NM_001190476	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	MTRNR2L5	100463289	NM_001190478	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	OCLN	100506658	NM_001205255	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	OCLN	100506658	NM_001205254	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	MICA	100507436	NM_001177519	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PMF1-BGLAP	100527963	NM_001199663	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	PMF1-BGLAP	100527963	NM_001199661	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	POC1B-GALNT4	100528030	NM_001199782	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ISY1-RAB43	100534599	NM_001204890	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ACTG2	72	NM_001615	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	AP1B1	162	XM_005261378	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ALOX5AP	241	NM_001204406	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ALPL	249	NM_000478	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	AMFR	267	XM_005255890	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ANXA2	302	XM_005254327	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ANXA6	309	NM_001155	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	APBB2	323	XM_005248102	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	APBB2	323	NM_001166054	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	APBB2	323	NM_001166052	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	APBB2	323	NM_001166053	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	APBB2	323	NM_001166051	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	APBB2	323	NM_173075	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	APBB2	323	NM_001166050	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ARAF	369	NM_001256196	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RHOG	391	XM_005252916	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ARHGAP6	395	NM_013427	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ARRB2	409	NM_001257329	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ARRB2	409	NM_199004	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ARRB2	409	NM_001257331	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ARRB2	409	NM_004313	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ARRB2	409	NM_001257330	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ARVCF	421	NM_001670	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ASS1	445	NM_000050	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ASS1	445	XM_005272201	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ASS1	445	XM_005272199	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ASS1	445	XM_005272200	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ASS1	445	NM_054012	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ATP4A	495	NM_000704	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ATP6V1B2	526	NM_001693	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	BAI2	576	NM_001703	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	BCL2L1	598	NM_001191	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	BCL2L1	598	XM_005260487	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	BCL2L1	598	XM_005260486	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KLF5	688	NM_001730	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	VPS51	738	NM_013265	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CACNA1D	776	XM_005265448	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DDR1	780	NM_013993	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CAD	790	NM_004341	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CAPN3	825	NM_000070	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CARS	833	NM_001194997	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CCKAR	886	NM_000730	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CENPB	1059	NM_001810	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CKM	1158	XM_005258497	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CKMT1B	1159	XM_005254148	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	COL1A1	1277	XM_005257059	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	COL1A1	1277	XM_005257058	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	COL4A5	1287	XM_005262070	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	COL16A1	1307	NM_001856	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CPS1	1373	XM_005246322	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CRMP1	1400	XM_005247941	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CRMP1	1400	XM_005247944	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	CRMP1	1400	NM_001313	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	CRMP1	1400	XM_005247945	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	CRMP1	1400	NM_001014809	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	CSNK1G2	1455	XM_005259502	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CSNK1G3	1456	XM_005271892	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CSTF2	1478	XM_005262084	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CTSK	1513	NM_000396	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DGKA	1606	NM_201444	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DBN1	1627	NM_080881	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DDB1	1642	NM_001923	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DLG4	1742	NM_001365	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DLX1	1745	NM_178120	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DPP4	1803	NM_001935	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TSC22D3	1831	NM_198057	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PHC2	1912	XM_005270569	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	EEF2	1938	NM_001961	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	EFNA3	1944	NM_004952	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	EGR2	1959	NM_000399	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	EIF5A	1984	XM_005256505	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ELK1	2002	NM_001114123	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ENO3	2027	XM_005256521	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	EPB41L2	2037	XM_005266841	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	EPHB3	2049	NM_004443	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	EYA2	2139	NM_005244	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	FASN	2194	NM_004104	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	FGD1	2245	NM_004463	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	FGF13	2258	NM_004114	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	FGR	2268	NM_001042747	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	FHL1	2273	NM_001159704	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	FHL3	2275	NM_004468	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	FLNC	2318	NM_001458	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	FLNC	2318	XM_005250236	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	FLNC	2318	NM_001127487	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	FN1	2335	NM_212482	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GAD1	2571	NM_000817	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GALE	2582	XM_005245835	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GATA3	2625	NM_001002295	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	KAT2A	2648	NM_021078	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GDI2	2665	NM_001494	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GK	2710	NM_001205019	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GK	2710	NM_000167	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GK	2710	NM_203391	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GK	2710	NM_001128127	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GLE1	2733	XM_005251925	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GLE1	2733	XM_005251926	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GLE1	2733	NM_001003722	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GLI1	2735	NM_005269	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GNAI2	2771	XM_005265067	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GNB1	2782	NM_002074	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GPR34	2857	NM_001097579	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GPX4	2879	NM_001039848	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GRM4	2914	NM_000841	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GRM4	2914	NM_001256812	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GRM4	2914	NM_001256813	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GRM4	2914	NM_001256809	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GRM4	2914	NM_001256811	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GTF2F2	2963	NM_004128	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GYS1	2997	NM_001161587	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	HIST1H2AE	3012	NM_021052	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	HAS3	3038	XM_005255919	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	HAS3	3038	NM_138612	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	HCFC1	3054	XM_005274664	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	HCFC1	3054	XM_005277841	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	HDAC1	3065	XM_005270791	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	HMGCR	3156	XM_005248492	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	HOXA1	3198	NM_153620	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	HOXA11	3207	NM_005523	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	HOXC11	3227	NM_014212	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	HPS1	3257	NM_000195	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	HTR4	3360	XM_005268444	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	IMPDH1	3614	NM_000883	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	INPP5A	3632	XM_005252681	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	INPPL1	3636	XM_005273978	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	JUP	3728	XM_005257315	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	JUP	3728	XM_005277016	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	KCNC2	3747	NM_001260497	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KCNC2	3747	XM_005268855	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KCNC2	3747	NM_153748	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KCNC2	3747	NM_001260498	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KCNC2	3747	NM_139136	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KCNC2	3747	NM_001260499	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KCNC2	3747	XM_005268854	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KCNC2	3747	NM_139137	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KCNH2	3757	NM_000238	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	KCNJ4	3761	NM_152868	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	KCNQ2	3785	XM_005260204	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KCNQ2	3785	XM_005260205	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	LLGL2	3993	NM_001031803	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	LMNA	4000	NM_170707	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	LOXL1	4016	NM_005576	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	LRP1	4035	NM_002332	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ABCC1	4363	NM_004996	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MSH5	4439	NM_002441	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MSI1	4440	NM_002442	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MYBL2	4605	NM_002466	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MYH10	4628	XM_005256651	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MYH11	4629	NM_001040113	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MYT1	4661	NM_004535	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	NELL1	4745	NM_006157	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	NELL1	4745	NM_201551	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	NFYC	4802	XM_005270894	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	NOTCH1	4851	NM_017617	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	OAZ2	4947	NM_002537	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	P4HB	5034	NM_000918	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PA2G4	5036	NM_006191	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PAK1	5058	NM_001128620	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PBX2	5089	NM_002586	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PCBP1	5093	NM_006196	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PCK1	5105	NM_002591	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PDE2A	5138	NM_002599	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PDE6D	5147	NM_002601	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PDE1B	5153	NM_000924	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SERPINF1	5176	NM_002615	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	PHF2	5253	NM_005392	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PHKA2	5256	XM_005274551	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	PHKA2	5256	XM_005274550	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	PHKA2	5256	XM_005274548	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	PHKA2	5256	XM_005274549	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	PHKG2	5261	NM_000294	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PIK3CG	5294	NM_002649	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PITX2	5308	NM_001204397	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PITX3	5309	NM_005029	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PLCG1	5335	XM_005260438	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PLD2	5338	NM_002663	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PLEC	5339	NM_201380	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PLTP	5360	XM_005260439	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PNOC	5368	XM_005273532	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	PNOC	5368	XM_005273533	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	PNOC	5368	NM_006228	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	POLE	5426	NM_006231	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PPP1CA	5499	NM_001008709	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PRCC	5546	XM_005245313	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PRKACG	5568	NM_002732	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PRKAG1	5571	XM_005269020	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	PRKAG1	5571	NM_002733	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	PRKAG1	5571	NM_001206709	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	PRKAG1	5571	NM_001206710	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	MAPK7	5598	NM_139033	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TMPRSS15	5651	NM_002772	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	HTRA1	5654	NM_002775	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PSMB6	5694	NM_001270481	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PTBP1	5725	XM_005259597	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PTPN13	5783	NM_080685	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PTPN14	5784	NM_005401	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	PTPRS	5802	NM_002850	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RALA	5898	NM_005402	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RALGDS	5900	NM_006266	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RARB	5915	NM_000965	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RBBP7	5931	XM_005274572	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	UPF1	5976	NM_002911	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RFX1	5989	NM_002918	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RGS3	5998	NM_144488	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	BRD2	6046	NM_005104	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RRM1	6240	NM_001033	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CLIP1	6249	XM_005253593	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CLIP1	6249	XM_005253594	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SARS	6301	NM_006513	0	0	0	1	0	1
